total_fare_without_tips,dayofweek,hourofday,monthoftrip,trip_duration,distance_travelled,euclidean_dist,longitude,latitude,taxi_company
40.25,Sun,17,4,2160,15.4,0.27485639356541791,0.26888356799999258,0.056988278999995146,Top Cab Affiliation
40.25,Fri,6,4,1500,16.1,0.27485639356541791,0.26888356799999258,0.056988278999995146,KOAM Taxi Association
41.25,Wed,12,4,1680,16.3,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
44.0,Wed,8,4,2940,16.0,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
39.75,Fri,11,4,1620,15.7,0.27485639356541791,0.26888356799999258,0.056988278999995146,6574 - Babylon Express Inc.
41.0,Wed,10,4,1500,15.9,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
47.25,Wed,17,4,4800,16.2,0.27485639356541791,0.26888356799999258,0.056988278999995146,Dispatch Taxi Affiliation
39.25,Thurs,6,4,1320,15.6,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
42.25,Sat,12,4,2460,16.3,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
42.25,Mon,10,5,2340,16.0,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
15.5,Thurs,15,5,1260,4.1,0.04452273875532875,0.026233363000002896,0.035973391999995386,Dispatch Taxi Affiliation
14.0,Thurs,20,4,1140,4.2,0.055199665599485949,0.050334028999998282,0.022660287000000778,Taxi Affiliation Services
30.25,Wed,11,4,1320,11.4,0.13565588678111223,0.032870971000008353,0.13161314100000254,Taxi Affiliation Services
19.0,Sat,20,4,960,6.0,0.086994822122079,0.023340070000003266,0.083805370999996853,Dispatch Taxi Affiliation
15.0,Wed,9,4,1080,4.3,0.0451781562189293,0.00079345700000033048,0.045171187999997642,Choice Taxi Association
16.75,Sat,9,4,900,5.2,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Taxi Affiliation Services
17.5,Thurs,7,4,900,5.8,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Dispatch Taxi Affiliation
21.25,Thurs,17,4,1980,5.8,0.063929776726105184,0.0019509219999918059,0.0639000019999969,5724 - 75306 KYVI Cab Inc
15.0,Fri,7,4,720,5.1,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Choice Taxi Association
21.25,Fri,8,4,1440,6.4,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Choice Taxi Association
18.25,Fri,9,4,1260,5.9,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Choice Taxi Association
19.0,Tues,8,4,1200,6.3,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Top Cab Affiliation
17.0,Tues,7,4,660,5.6,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Chicago Medallion Leasing INC
17.25,Mon,7,4,840,6.0,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Choice Taxi Association
18.5,Fri,8,4,1080,6.1,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Taxi Affiliation Services
16.75,Mon,7,4,780,5.6,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Northwest Management LLC
18.5,Tues,8,4,1440,5.4,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Taxi Affiliation Services
18.0,Mon,14,4,960,5.9,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Taxi Affiliation Services
19.5,Tues,10,4,1440,6.2,0.063929776726105184,0.0019509219999918059,0.0639000019999969,KOAM Taxi Association
18.75,Mon,6,4,900,6.3,0.063929776726105184,0.0019509219999918059,0.0639000019999969,Taxi Affiliation Services
20.0,Thurs,10,4,1200,6.6,0.066130176070507835,0.016306950999990022,0.064088091999998653,Taxi Affiliation Services
20.5,Tues,23,4,1140,7.2,0.066130176070507835,0.016306950999990022,0.064088091999998653,Choice Taxi Association
21.5,Fri,10,4,1560,6.4,0.066130176070507835,0.016306950999990022,0.064088091999998653,KOAM Taxi Association
18.25,Sat,14,4,1860,4.5,0.050760899281759718,0.03461354599998856,0.037129116999999212,Taxi Affiliation Services
16.25,Thurs,21,4,960,5.0,0.050760899281759718,0.03461354599998856,0.037129116999999212,Choice Taxi Association
41.5,Sat,10,4,1500,16.3,0.19196408393790176,0.1102362129999932,0.15715656799999778,Chicago Medallion Leasing INC
46.75,Fri,11,4,2340,16.7,0.19196408393790176,0.1102362129999932,0.15715656799999778,Dispatch Taxi Affiliation
41.5,Mon,6,4,1560,16.1,0.19196408393790176,0.1102362129999932,0.15715656799999778,Taxi Affiliation Services
43.5,Thurs,10,4,1560,16.4,0.19196408393790176,0.1102362129999932,0.15715656799999778,Taxi Affiliation Services
40.75,Mon,6,4,1380,16.2,0.19196408393790176,0.1102362129999932,0.15715656799999778,Taxi Affiliation Services
41.5,Sun,11,4,1680,16.4,0.19196408393790176,0.1102362129999932,0.15715656799999778,Choice Taxi Association
41.25,Fri,8,4,1860,16.2,0.19196408393790176,0.1102362129999932,0.15715656799999778,Taxi Affiliation Services
